CUSTOMER_ID,GENDER,AGE,HOUSEHOLD_INCOME,YEARS_AS_CUSTOMER,CUSTOMER_SUBSCRIPTION_COUNT,CUSTOMER_REVENUE,CUSTOMER_HASHCODE
87154,M,66,"$60,000 ",24,5,$100 ,14142.0
294873,F,53,"$22,000 ",17,1,$15 ,14142.7
110076,M,54,"$132,000 ",18,5,$100 ,14143.5
91860,U,49,"$44,000 ",15,5,$75 ,14154.6
81300,M,48,"$12,000 ",15,1,$25 ,14161.7
100404,M,55,"$36,000 ",18,3,$45 ,14164.5
1409,F,52,"$77,000 ",17,2,$30 ,14165.0
323248,F,89,$0 ,35,1,$25 ,14165.3
350424,F,48,"$88,000 ",15,3,$60 ,14165.3
378785,M,57,"$132,000 ",19,5,$100 ,14170.9
153316,F,51,"$44,000 ",16,2,$30 ,14186.1
150790,F,56,"$99,000 ",19,9,$180 ,14219.3
431647,M,61,"$60,000 ",21,1,$15 ,14222.6
436952,F,50,"$110,000 ",16,4,$80 ,14225.7
108231,M,52,"$60,000 ",17,2,$40 ,14226.6
29755,M,51,"$12,000 ",16,2,$40 ,14232.2
303888,F,70,"$66,000 ",26,1,$15 ,14235.6
63894,M,57,"$24,000 ",19,1,$15 ,14243.8
466400,F,53,"$11,000 ",17,1,$25 ,14258.1
78324,M,56,"$84,000 ",19,4,$80 ,14266.6
481183,M,48,"$60,000 ",15,3,$45 ,14267.6
393648,M,48,"$84,000 ",15,1,$15 ,14293.4
296482,F,50,"$77,000 ",16,2,$40 ,14298.7
408380,M,81,$0 ,31,1,$15 ,14303.4
110354,M,52,"$120,000 ",17,4,$80 ,14310.3
63929,F,56,"$11,000 ",19,1,$15 ,14312.2
103730,M,53,"$24,000 ",17,1,$15 ,14315.3
362100,M,70,"$48,000 ",26,6,$120 ,14317.9
394142,M,73,"$24,000 ",27,2,$30 ,14321.2
129944,F,53,"$22,000 ",17,2,$50 ,14339.5
82581,M,51,"$36,000 ",16,1,$15 ,14343.6
440347,M,52,"$72,000 ",17,1,$20 ,14345.5
147356,M,50,"$216,000 ",16,10,$200 ,14354.1
132934,M,53,"$132,000 ",17,11,$220 ,14355.4
414677,M,63,"$96,000 ",22,4,$80 ,14359.9
388553,F,54,"$132,000 ",18,1,$20 ,14362.8
437198,M,61,"$12,000 ",21,1,$15 ,14364.6
187627,F,71,"$88,000 ",26,1,$15 ,14375.8
289563,M,57,"$36,000 ",19,4,$60 ,14377.9
379365,M,54,"$48,000 ",18,2,$30 ,14382.5
1387,M,63,"$96,000 ",22,4,$80 ,14383.1
139051,M,50,"$72,000 ",16,1,$15 ,14384.1
87918,F,54,"$77,000 ",18,2,$30 ,14391.6
159395,M,50,"$72,000 ",16,5,$100 ,14392.1
153146,F,51,"$11,000 ",16,1,$25 ,14397.1
451507,F,80,"$33,000 ",31,2,$30 ,14397.6
3687,M,58,"$48,000 ",20,1,$15 ,14417.4
119454,M,50,"$108,000 ",16,4,$80 ,14418.7
430477,M,66,"$72,000 ",24,6,$90 ,14420.5
127702,M,64,"$192,000 ",23,6,$120 ,14429.7
24024,F,91,"$22,000 ",36,1,$25 ,14431.8
102034,F,49,"$110,000 ",15,6,$120 ,14438.1
197317,M,50,"$60,000 ",16,4,$60 ,14438.6
409968,M,52,"$60,000 ",17,3,$45 ,14456.7
303622,F,48,"$33,000 ",15,7,$105 ,14457.7
90419,M,50,"$84,000 ",16,2,$40 ,14461.2
140613,M,52,"$48,000 ",17,1,$15 ,14465.3
326434,F,55,"$99,000 ",18,9,$180 ,14479.0
398658,M,48,"$36,000 ",15,5,$75 ,14503.6
153823,M,51,"$72,000 ",16,1,$15 ,14512.1
473748,M,51,"$156,000 ",16,6,$120 ,14521.7
290763,M,55,"$144,000 ",18,3,$60 ,14523.0
96429,F,69,"$11,000 ",25,1,$25 ,14524.9
415292,F,48,"$44,000 ",15,4,$60 ,14527.4
379161,F,56,"$22,000 ",19,2,$30 ,14528.5
130871,M,58,"$24,000 ",20,1,$20 ,14530.4
23281,F,57,"$44,000 ",19,1,$25 ,14533.4
73100,M,51,"$60,000 ",16,5,$100 ,14536.4
106599,F,54,"$44,000 ",18,4,$80 ,14540.3
288202,M,57,"$60,000 ",19,4,$60 ,14553.4
411720,F,53,"$11,000 ",17,1,$15 ,14558.2
69619,F,49,"$11,000 ",15,1,$60 ,14562.5
314437,U,52,"$22,000 ",17,3,$45 ,14565.7
462271,M,53,"$60,000 ",17,4,$60 ,14566.4
258059,F,51,"$33,000 ",16,1,$15 ,14571.9
85814,M,49,"$12,000 ",15,1,$25 ,14573.9
294468,M,49,"$60,000 ",15,5,$75 ,14578.2
227228,F,73,"$44,000 ",27,1,$15 ,14587.1
132706,F,58,"$99,000 ",20,8,$120 ,14589.5
304467,F,51,"$33,000 ",16,2,$50 ,14589.7
315756,M,51,"$120,000 ",16,1,$20 ,14603.4
358672,M,48,"$36,000 ",15,1,$15 ,14618.8
428233,M,52,"$24,000 ",17,1,$25 ,14632.0
91222,M,53,"$120,000 ",17,4,$80 ,14634.1
415277,U,67,"$176,000 ",24,3,$60 ,14636.3
377233,M,59,"$120,000 ",20,4,$60 ,14642.5
383431,F,48,"$66,000 ",15,1,$20 ,14646.2
462825,M,75,"$12,000 ",28,5,$75 ,14646.6
450639,M,69,"$108,000 ",25,1,$15 ,14653.6
110259,M,50,"$120,000 ",16,5,$75 ,14657.6
77576,M,53,"$84,000 ",17,3,$60 ,14673.6
436907,M,64,"$84,000 ",23,1,$20 ,14686.5
53967,M,48,"$96,000 ",15,3,$60 ,14689.6
112563,M,52,"$84,000 ",17,2,$40 ,14694.1
43670,F,51,"$33,000 ",16,13,$260 ,14697.0
52854,M,50,"$156,000 ",16,6,$120 ,14707.2
129846,M,48,"$24,000 ",15,1,$15 ,14726.0
460599,M,48,"$24,000 ",15,1,$15 ,14735.6
156537,F,74,"$66,000 ",28,1,$20 ,14740.2
56281,F,53,"$66,000 ",17,9,$180 ,14740.5
450604,F,62,"$44,000 ",22,6,$120 ,14741.9
305488,M,52,"$120,000 ",17,6,$90 ,14745.0
480682,M,49,"$120,000 ",15,4,$320 ,14750.9
188664,M,55,"$144,000 ",18,7,$140 ,14754.2
93587,M,71,"$72,000 ",26,5,$100 ,14764.0
441038,M,49,"$48,000 ",15,1,$25 ,14769.1
339240,F,53,"$44,000 ",17,2,$30 ,14783.1
288221,M,60,"$12,000 ",21,1,$25 ,14786.9
457353,M,48,"$24,000 ",15,1,$25 ,14788.5
396216,M,71,"$24,000 ",26,1,$15 ,14794.9
89445,M,50,"$60,000 ",16,1,$15 ,14802.5
77477,F,58,"$22,000 ",20,1,$15 ,14806.5
419451,M,57,"$72,000 ",19,7,$175 ,14817.8
448803,M,50,"$48,000 ",16,5,$75 ,14820.9
87224,M,49,"$144,000 ",15,9,$180 ,14824.8
108442,U,51,"$165,000 ",16,5,$75 ,14835.4
471048,M,60,"$36,000 ",21,7,$140 ,14844.0
93250,M,56,"$84,000 ",19,6,$90 ,14847.4
133254,M,51,"$108,000 ",16,3,$60 ,14873.1
475753,M,56,"$120,000 ",19,11,$220 ,14896.7
425278,M,50,"$72,000 ",16,2,$30 ,14905.3
457619,U,73,$0 ,27,1,$25 ,14905.4
481321,M,48,"$12,000 ",15,1,$15 ,14920.5
464892,M,72,"$48,000 ",27,5,$75 ,14933.2
394552,M,51,"$48,000 ",16,4,$80 ,14935.0
477598,M,55,"$156,000 ",18,7,$105 ,14943.8
195777,F,51,"$33,000 ",16,2,$30 ,14956.9
301144,F,52,"$66,000 ",17,3,$60 ,14957.3
379907,M,66,"$96,000 ",24,8,$120 ,14971.1
407408,F,68,"$77,000 ",25,1,$20 ,14979.0
407192,F,66,"$22,000 ",24,1,$15 ,14980.5
90975,F,65,"$33,000 ",23,3,$45 ,14981.2
400895,M,51,$0 ,16,1,$60 ,14999.3
134803,M,64,"$36,000 ",23,3,$45 ,15015.1
388210,F,57,"$11,000 ",19,1,$25 ,15053.9
141810,M,77,"$48,000 ",29,1,$15 ,15077.3
378764,M,55,"$48,000 ",18,3,$45 ,15081.5
292892,M,51,"$96,000 ",16,4,$80 ,15113.2
93980,U,50,"$110,000 ",16,7,$105 ,15116.5
284797,U,60,"$22,000 ",21,1,$25 ,15121.0
102495,F,58,"$77,000 ",20,3,$60 ,15130.9
419016,M,55,$0 ,18,1,$25 ,15135.8
378668,M,51,"$156,000 ",16,2,$40 ,15154.2
150897,M,54,"$24,000 ",18,1,$20 ,15157.8
4079,M,55,"$60,000 ",18,2,$40 ,15162.8
419633,M,57,"$48,000 ",19,2,$30 ,15171.4
463108,F,51,"$55,000 ",16,1,$15 ,15171.8
133370,U,52,"$132,000 ",17,13,$260 ,15172.2
138769,M,50,"$60,000 ",16,5,$100 ,15177.5
59969,M,51,"$72,000 ",16,4,$60 ,15178.1
105099,F,51,"$55,000 ",16,2,$30 ,15182.5
43593,M,58,"$36,000 ",20,5,$100 ,15189.9
374576,M,60,"$48,000 ",21,1,$15 ,15194.2
392904,M,54,$0 ,18,1,$15 ,15195.8
302489,F,55,"$99,000 ",18,9,$180 ,15204.6
67574,M,63,"$108,000 ",22,1,$15 ,15220.9
100525,M,54,"$24,000 ",18,10,$200 ,15227.4
458188,M,50,"$12,000 ",16,1,$15 ,15231.4
412153,M,54,"$96,000 ",18,2,$40 ,15234.3
432547,F,56,"$88,000 ",19,5,$75 ,15238.7
408247,M,77,"$48,000 ",29,2,$30 ,15250.5
107275,M,51,"$72,000 ",16,5,$100 ,15258.9
453122,U,54,"$11,000 ",18,3,$60 ,15259.3
373744,M,51,"$36,000 ",16,1,$15 ,15260.7
299612,M,73,"$48,000 ",27,1,$15 ,15282.4
23350,M,51,"$120,000 ",16,5,$100 ,15282.6
310584,M,52,"$324,000 ",17,10,$800 ,15285.8
412410,M,56,"$120,000 ",19,1,$20 ,15287.9
101013,F,50,"$22,000 ",16,2,$120 ,15297.4
305003,M,61,"$72,000 ",21,9,$180 ,15324.0
382781,M,51,"$60,000 ",16,4,$80 ,15332.8
105826,M,63,"$72,000 ",22,4,$60 ,15340.3
250989,M,58,"$36,000 ",20,1,$15 ,15359.6
144997,M,53,"$36,000 ",17,2,$30 ,15377.8
456802,M,52,"$48,000 ",17,7,$105 ,15379.1
401880,F,62,"$33,000 ",22,1,$20 ,15384.0
403615,M,55,"$24,000 ",18,1,$60 ,15413.7
155397,M,53,"$192,000 ",17,8,$160 ,15420.1
399465,M,58,"$120,000 ",20,3,$45 ,15426.3
314651,F,53,"$99,000 ",17,1,$20 ,15462.6
154165,U,51,"$22,000 ",16,1,$15 ,15469.8
359530,M,51,"$12,000 ",16,1,$25 ,15470.8
299769,M,55,"$12,000 ",18,1,$25 ,15476.5
357966,F,59,"$44,000 ",20,5,$100 ,15480.4
472360,F,50,"$77,000 ",16,3,$45 ,15485.7
101394,F,73,"$22,000 ",27,1,$15 ,15509.5
317696,M,74,"$72,000 ",28,5,$75 ,15510.6
88272,F,52,"$88,000 ",17,9,$135 ,15515.8
374297,F,51,"$66,000 ",16,8,$160 ,15516.7
412467,M,68,"$216,000 ",25,4,$80 ,15528.5
1236,M,71,"$48,000 ",26,5,$75 ,15544.5
308095,M,58,"$60,000 ",20,2,$30 ,15555.0
85244,M,60,"$120,000 ",21,4,$80 ,15555.6
140350,F,61,"$11,000 ",21,5,$75 ,15556.1
321652,M,53,"$72,000 ",17,5,$100 ,15563.1
368463,M,58,"$60,000 ",20,1,$20 ,15568.5
109413,F,66,"$33,000 ",24,1,$20 ,15592.4
92479,M,51,"$36,000 ",16,9,$180 ,15592.7
306229,F,57,"$44,000 ",19,4,$100 ,15599.8
398876,M,65,"$12,000 ",23,1,$25 ,15624.0
313980,F,55,"$22,000 ",18,10,$200 ,15625.6
466932,M,65,"$132,000 ",23,8,$160 ,15631.5
470310,M,50,"$48,000 ",16,2,$30 ,15636.4
320638,M,56,"$72,000 ",19,5,$100 ,15648.7
403234,M,52,"$120,000 ",17,1,$15 ,15651.9
462330,F,67,"$66,000 ",24,2,$30 ,15657.5
329143,F,64,"$99,000 ",23,7,$140 ,15658.5
333589,M,52,"$36,000 ",17,1,$15 ,15665.7
389212,F,53,"$22,000 ",17,2,$30 ,15668.7
406722,M,56,"$108,000 ",19,4,$60 ,15677.4
102472,M,54,"$36,000 ",18,3,$45 ,15680.6
298845,F,55,"$99,000 ",18,1,$15 ,15686.7
297900,M,68,"$72,000 ",25,5,$100 ,15696.9
335464,F,79,$0 ,30,1,$15 ,15715.4
374578,F,55,"$44,000 ",18,3,$45 ,15718.0
402414,M,57,"$60,000 ",19,1,$20 ,15718.5
406787,F,53,"$121,000 ",17,2,$40 ,15779.4
314841,M,78,"$72,000 ",30,3,$60 ,15780.0
114465,M,66,"$36,000 ",24,4,$100 ,15781.7
313155,M,50,"$96,000 ",16,4,$80 ,15793.0
137345,F,50,"$66,000 ",16,3,$60 ,15804.3
142601,M,53,"$36,000 ",17,4,$60 ,15805.8
389216,M,50,"$96,000 ",16,8,$160 ,15814.2
47882,M,61,"$36,000 ",21,1,$20 ,15824.8
91799,F,50,"$11,000 ",16,1,$25 ,15827.6
162542,M,54,"$72,000 ",18,5,$100 ,15828.1
287991,M,57,"$60,000 ",19,4,$60 ,15847.8
413937,F,50,"$44,000 ",16,1,$15 ,15853.5
459471,M,74,"$36,000 ",28,2,$30 ,15866.7
262797,F,50,"$44,000 ",16,1,$15 ,15917.4
114230,M,74,"$48,000 ",28,5,$100 ,15921.9
304657,M,53,"$60,000 ",17,4,$100 ,15924.3
91800,F,61,"$66,000 ",21,5,$100 ,15940.6
118805,M,54,"$84,000 ",18,4,$80 ,15971.3
446784,F,55,"$66,000 ",18,5,$100 ,15991.7
64096,F,50,"$154,000 ",16,4,$80 ,15992.3
450064,M,57,"$108,000 ",19,4,$60 ,15997.3
24162,M,54,"$84,000 ",18,2,$40 ,16003.8
307073,F,73,"$22,000 ",27,3,$60 ,16005.8
354992,M,65,"$24,000 ",23,4,$80 ,16020.4
130023,F,54,"$33,000 ",18,1,$25 ,16041.9
415138,U,59,"$66,000 ",20,4,$60 ,16059.5
356398,M,52,"$60,000 ",17,3,$60 ,16061.2
337370,M,52,"$12,000 ",17,1,$15 ,16073.9
384966,M,54,"$168,000 ",18,1,$20 ,16074.5
301612,M,61,"$24,000 ",21,1,$25 ,16084.7
466795,M,61,"$84,000 ",21,6,$120 ,16092.2
450355,M,63,"$132,000 ",22,8,$160 ,16135.0
144306,M,80,"$60,000 ",31,5,$75 ,16142.5
435857,F,56,"$55,000 ",19,1,$15 ,16150.1
129750,F,59,"$132,000 ",20,6,$120 ,16215.4
327340,M,55,"$12,000 ",18,3,$45 ,16238.3
397539,F,56,"$22,000 ",19,2,$30 ,16245.4
397867,F,72,"$11,000 ",27,2,$30 ,16248.5
441261,F,65,"$22,000 ",23,1,$15 ,16278.6
144036,M,53,"$24,000 ",17,5,$100 ,16281.2
78855,F,59,"$66,000 ",20,1,$20 ,16311.6
335696,M,55,"$72,000 ",18,6,$120 ,16318.0
393081,M,55,"$48,000 ",18,4,$60 ,16321.1
465568,F,54,"$66,000 ",18,1,$20 ,16323.6
452131,F,54,"$88,000 ",18,2,$30 ,16331.3
83972,M,53,"$84,000 ",17,2,$30 ,16368.4
104209,F,67,"$22,000 ",24,4,$80 ,16387.7
295071,M,62,"$84,000 ",22,5,$75 ,16389.7
431392,M,55,"$144,000 ",18,2,$40 ,16389.8
64287,F,55,"$66,000 ",18,4,$60 ,16389.8
110295,M,54,"$24,000 ",18,1,$15 ,16412.1
29797,M,53,"$84,000 ",17,3,$60 ,16427.2
419197,M,68,"$108,000 ",25,1,$20 ,16457.5
433434,F,57,"$33,000 ",19,2,$50 ,16484.0
361659,M,58,"$108,000 ",20,10,$200 ,16489.0
397708,M,73,"$24,000 ",27,4,$60 ,16494.1
145350,M,57,"$84,000 ",19,10,$200 ,16494.7
88498,M,66,"$36,000 ",24,3,$45 ,16505.4
473586,M,64,"$84,000 ",23,1,$20 ,16535.2
152205,M,58,"$24,000 ",20,1,$25 ,16537.6
80393,M,59,"$180,000 ",20,6,$120 ,16544.9
102866,F,55,"$22,000 ",18,1,$15 ,16549.1
296445,F,57,"$44,000 ",19,2,$30 ,16562.5
70019,F,59,"$55,000 ",20,8,$120 ,16568.8
298507,M,53,"$168,000 ",17,10,$200 ,16580.7
118499,F,73,"$55,000 ",27,2,$30 ,16607.6
20255,M,62,"$12,000 ",22,5,$75 ,16612.5
461298,M,92,"$24,000 ",37,1,$15 ,16613.4
456895,M,58,"$36,000 ",20,10,$200 ,16615.8
345464,F,55,"$22,000 ",18,2,$50 ,16623.7
129132,M,52,"$132,000 ",17,10,$200 ,16629.7
29600,M,78,"$288,000 ",30,7,$140 ,16636.3
367322,M,52,"$96,000 ",17,5,$100 ,16648.4
378239,F,55,"$44,000 ",18,2,$30 ,16655.0
159462,M,54,"$132,000 ",18,6,$120 ,16664.2
164945,F,52,"$88,000 ",17,1,$20 ,16671.3
86305,F,57,"$44,000 ",19,2,$30 ,16702.3
372443,M,53,"$84,000 ",17,6,$120 ,16716.5
89087,M,62,"$60,000 ",22,1,$25 ,16728.0
404316,M,58,"$60,000 ",20,5,$100 ,16764.4
474051,M,57,"$48,000 ",19,4,$80 ,16810.5
111801,F,60,"$66,000 ",21,7,$140 ,16812.1
393285,M,64,"$72,000 ",23,3,$45 ,16839.1
30518,M,55,"$24,000 ",18,2,$30 ,16840.6
403475,M,65,"$36,000 ",23,4,$60 ,16852.5
382728,M,56,"$132,000 ",19,2,$40 ,16861.7
407043,M,57,"$72,000 ",19,2,$30 ,16875.5
192404,F,69,"$11,000 ",25,1,$15 ,16878.1
113317,F,52,"$88,000 ",17,6,$120 ,16879.2
290982,F,54,"$22,000 ",18,5,$75 ,16894.4
68721,F,55,"$44,000 ",18,8,$160 ,16927.6
452255,M,69,$0 ,25,1,$15 ,16954.3
436818,M,53,"$96,000 ",17,4,$80 ,16979.8
390273,M,54,"$24,000 ",18,3,$60 ,16994.4
45400,F,54,"$33,000 ",18,1,$15 ,16995.1
152947,M,79,$0 ,30,1,$25 ,17011.2
385648,F,54,"$88,000 ",18,3,$45 ,17017.2
468433,M,54,"$216,000 ",18,13,$260 ,17040.0
454114,M,60,"$84,000 ",21,1,$15 ,17061.6
411879,M,63,"$132,000 ",22,3,$45 ,17104.1
243131,M,54,"$24,000 ",18,1,$20 ,17117.2
403726,M,55,"$96,000 ",18,4,$80 ,17136.6
79822,F,56,"$132,000 ",19,5,$100 ,17160.4
129514,F,61,"$22,000 ",21,2,$30 ,17169.0
24264,F,76,"$33,000 ",29,2,$30 ,17177.8
158106,F,61,"$11,000 ",21,1,$60 ,17177.9
219563,M,59,"$84,000 ",20,4,$80 ,17184.1
477472,F,62,"$22,000 ",22,1,$15 ,17185.2
454775,M,63,"$96,000 ",22,7,$140 ,17205.6
288175,M,57,"$144,000 ",19,11,$220 ,17213.3
278450,M,67,"$84,000 ",24,4,$80 ,17238.6
402644,M,54,"$12,000 ",18,1,$25 ,17249.0
482615,F,56,"$55,000 ",19,7,$140 ,17250.4
110971,U,72,"$55,000 ",27,1,$15 ,17259.5
99990,M,58,"$24,000 ",20,2,$30 ,17265.2
153056,F,57,"$44,000 ",19,3,$45 ,17288.1
358413,F,55,"$44,000 ",18,9,$180 ,17289.8
113012,M,54,"$60,000 ",18,3,$60 ,17290.8
130140,F,61,"$77,000 ",21,5,$100 ,17303.8
372058,F,58,"$22,000 ",20,3,$45 ,17338.2
295940,M,58,"$60,000 ",20,1,$15 ,17357.5
139438,M,55,"$144,000 ",18,2,$40 ,17378.4
461090,M,55,"$72,000 ",18,1,$20 ,17389.6
358538,M,54,"$108,000 ",18,10,$150 ,17407.2
111395,M,55,"$156,000 ",18,4,$80 ,17423.1
309943,F,60,"$11,000 ",21,6,$120 ,17460.8
244374,F,54,"$11,000 ",18,6,$120 ,17485.0
85009,M,57,"$48,000 ",19,5,$100 ,17485.9
326094,F,57,"$22,000 ",19,1,$15 ,17507.9
356146,M,60,"$84,000 ",21,2,$40 ,17537.2
155377,M,58,"$24,000 ",20,1,$15 ,17542.7
312358,M,57,"$36,000 ",19,2,$40 ,17573.5
135277,F,72,"$22,000 ",27,1,$15 ,17579.3
130138,M,74,"$84,000 ",28,4,$60 ,17584.9
208308,M,75,"$60,000 ",28,10,$150 ,17592.8
112451,M,63,"$24,000 ",22,1,$15 ,17594.5
114114,F,54,"$11,000 ",18,1,$15 ,17608.6
434025,F,81,"$55,000 ",31,5,$75 ,17613.1
434672,F,61,"$55,000 ",21,5,$75 ,17622.0
476095,F,56,"$55,000 ",19,5,$75 ,17624.0
473459,M,59,"$12,000 ",20,3,$45 ,17687.9
318312,M,54,"$24,000 ",18,2,$50 ,17696.0
373279,F,62,"$110,000 ",22,1,$15 ,17741.8
151078,F,56,"$88,000 ",19,7,$140 ,17758.4
437863,M,62,"$48,000 ",22,1,$15 ,17771.1
421052,M,59,"$24,000 ",20,1,$15 ,17778.6
105083,F,58,"$33,000 ",20,1,$15 ,17790.0
156934,M,63,"$24,000 ",22,5,$75 ,17792.8
296094,F,67,"$44,000 ",24,1,$15 ,17798.9
406004,M,56,"$156,000 ",19,2,$40 ,17801.6
448121,M,77,"$48,000 ",29,1,$20 ,17803.6
128523,F,64,"$88,000 ",23,4,$80 ,17812.2
459659,M,55,"$132,000 ",18,4,$80 ,17857.0
23050,M,70,"$72,000 ",26,3,$60 ,17889.0
314612,F,61,"$22,000 ",21,1,$15 ,17895.7
211891,M,56,"$84,000 ",19,3,$60 ,17900.9
19505,F,57,"$11,000 ",19,1,$25 ,17902.0
144415,M,62,"$96,000 ",22,2,$40 ,17978.0
115233,F,63,"$11,000 ",22,1,$25 ,17983.5
92227,M,73,"$12,000 ",27,2,$30 ,18029.5
343460,F,68,"$22,000 ",25,1,$15 ,18060.0
138542,F,59,"$77,000 ",20,1,$15 ,18075.0
325475,M,61,"$48,000 ",21,1,$20 ,18091.4
376330,F,62,"$22,000 ",22,2,$40 ,18101.1
327356,M,78,"$84,000 ",30,2,$40 ,18140.7
330101,F,63,"$11,000 ",22,2,$30 ,18144.0
284687,F,65,"$11,000 ",23,1,$15 ,18172.0
440982,F,70,"$88,000 ",26,2,$30 ,18179.4
369168,M,56,"$48,000 ",19,2,$40 ,18190.8
406661,M,72,"$72,000 ",27,1,$20 ,18201.1
31088,M,57,"$96,000 ",19,1,$20 ,18212.2
156990,F,69,"$22,000 ",25,1,$15 ,18225.1
94557,F,71,"$77,000 ",26,4,$60 ,18258.4
307577,M,56,"$120,000 ",19,6,$120 ,18266.4
148713,M,83,"$12,000 ",32,1,$15 ,18287.0
145644,F,56,"$66,000 ",19,4,$80 ,18339.0
406806,M,61,"$120,000 ",21,10,$150 ,18342.0
101295,M,65,"$12,000 ",23,3,$75 ,18355.8
467709,M,59,"$48,000 ",20,2,$30 ,18373.7
394107,M,62,"$180,000 ",22,6,$120 ,18382.4
298992,M,75,"$36,000 ",28,2,$40 ,18409.6
98101,U,78,"$11,000 ",30,1,$15 ,18415.6
359125,F,75,$0 ,28,2,$30 ,18429.0
133299,M,77,"$24,000 ",29,1,$15 ,18447.8
309817,M,56,"$132,000 ",19,6,$120 ,18467.7
301213,U,62,$0 ,22,1,$15 ,18469.2
425422,F,59,"$33,000 ",20,1,$15 ,18503.7
355928,M,59,"$84,000 ",20,1,$20 ,18521.9
463804,M,57,"$24,000 ",19,2,$30 ,18526.3
398488,M,57,"$84,000 ",19,2,$30 ,18537.0
134602,M,76,"$12,000 ",29,1,$25 ,18564.8
441915,F,62,"$11,000 ",22,1,$15 ,18641.5
409799,F,63,"$110,000 ",22,1,$15 ,18653.9
402860,M,62,"$72,000 ",22,1,$15 ,18667.8
56032,M,67,"$48,000 ",24,1,$15 ,18811.2
453778,F,69,"$11,000 ",25,1,$25 ,18832.1
468249,M,79,"$12,000 ",30,1,$60 ,18846.1
426479,M,81,"$120,000 ",31,1,$15 ,18892.4
134466,F,57,"$220,000 ",19,7,$140 ,18982.1
413269,M,58,"$24,000 ",20,2,$40 ,18983.7
115665,M,57,"$36,000 ",19,1,$25 ,18994.4
106270,M,60,$0 ,21,1,$15 ,18995.5
107735,F,62,"$22,000 ",22,1,$15 ,19005.2
326193,M,62,"$12,000 ",22,3,$75 ,19024.8
457591,F,63,"$77,000 ",22,3,$45 ,19037.4
441037,F,71,"$88,000 ",26,2,$30 ,19058.7
41233,M,59,"$120,000 ",20,1,$20 ,19081.5
304378,F,70,"$66,000 ",26,1,$15 ,19092.5
20304,M,74,$0 ,28,1,$15 ,19110.5
69268,F,65,"$110,000 ",23,2,$40 ,19137.8
404020,M,71,"$96,000 ",26,1,$20 ,19139.6
323218,U,60,"$33,000 ",21,2,$30 ,19140.3
92041,M,63,"$48,000 ",22,1,$15 ,19211.7
159705,M,62,"$48,000 ",22,3,$45 ,19214.3
384448,M,59,"$48,000 ",20,1,$15 ,19260.0
53681,M,73,"$84,000 ",27,13,$260 ,19298.1
67947,M,80,"$48,000 ",31,2,$30 ,19320.4
136228,F,59,"$55,000 ",20,1,$15 ,19325.3
115912,F,68,"$22,000 ",25,3,$75 ,19366.4
197380,F,83,"$33,000 ",32,1,$25 ,19436.4
382461,F,76,"$88,000 ",29,1,$15 ,19437.6
279175,F,58,"$55,000 ",20,3,$45 ,19448.4
54541,M,60,"$36,000 ",21,4,$60 ,19448.9
406048,U,59,"$88,000 ",20,8,$160 ,19466.3
440039,M,65,$0 ,23,1,$25 ,19501.4
149598,F,85,$0 ,33,1,$15 ,19570.4
140533,M,58,"$192,000 ",20,2,$40 ,19586.7
66528,M,64,"$120,000 ",23,3,$45 ,19619.5
148710,M,65,"$36,000 ",23,3,$45 ,19642.3
92288,F,75,"$22,000 ",28,1,$15 ,19650.8
372151,F,65,"$55,000 ",23,1,$15 ,19651.1
359225,F,77,"$11,000 ",29,1,$15 ,19670.5
154941,M,70,"$12,000 ",26,1,$15 ,19689.4
59283,M,62,"$24,000 ",22,1,$15 ,19697.7
376171,M,63,"$24,000 ",22,1,$15 ,19703.8
150316,M,60,"$24,000 ",21,2,$30 ,19705.0
388422,M,62,"$72,000 ",22,2,$30 ,19735.8
98722,M,92,"$12,000 ",37,2,$30 ,19782.5
239281,F,68,"$11,000 ",25,1,$25 ,19812.4
329268,F,58,"$88,000 ",20,4,$60 ,19814.9
218812,M,71,"$48,000 ",26,2,$50 ,19867.6
452196,M,61,"$108,000 ",21,2,$40 ,19878.1
309268,F,58,"$165,000 ",20,4,$80 ,19885.8
363740,F,60,"$55,000 ",21,1,$15 ,19927.9
187341,F,64,"$88,000 ",23,12,$960 ,19938.4
458217,M,62,"$36,000 ",22,6,$90 ,19954.2
242413,M,60,"$60,000 ",21,4,$80 ,20036.1
95043,F,60,"$44,000 ",21,8,$160 ,20037.0
182008,M,74,"$12,000 ",28,1,$15 ,20043.6
149601,M,79,"$36,000 ",30,11,$220 ,20059.8
482703,M,62,"$48,000 ",22,2,$40 ,20075.2
356119,F,63,"$88,000 ",22,9,$135 ,20092.1
153580,M,78,"$24,000 ",30,1,$15 ,20140.7
80158,M,69,"$12,000 ",25,4,$60 ,20181.1
413556,F,64,"$11,000 ",23,1,$25 ,20209.9
384685,M,61,"$12,000 ",21,1,$15 ,20210.2
91987,M,79,"$108,000 ",30,5,$100 ,20215.8
287281,M,61,"$36,000 ",21,2,$30 ,20251.7
111462,F,65,"$110,000 ",23,2,$40 ,20260.3
343569,M,68,$0 ,25,1,$15 ,20268.1
111277,M,62,"$84,000 ",22,5,$75 ,20270.4
90141,M,67,"$12,000 ",24,1,$15 ,20272.8
452909,M,71,"$24,000 ",26,1,$15 ,20318.9
92724,F,80,"$22,000 ",31,1,$25 ,20366.5
